GS (GOLDMAN SACHS GROUP INC),121.30,-1.51,
Apr 26 2009 @ 21:34 ET,Bid,121.55,Ask,121.94,Size,2x1,Vol,22410665,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
10 Jan 10.00 (YFT AB-P),112.75,0.0,110.80,112.80,0,34,10 Jan 10.00 (YFT MB-P),0.08,0.0,0.08,0.12,225,6095,
10 Jan 10.00 (YFT AB-A),0.0,0.0,109.70,114.20,0,34,10 Jan 10.00 (YFT MB-A),0.08,0.0,0.0,0.13,0,6095,
10 Jan 10.00 (YFT AB-B),59.95,0.0,110.70,113.65,0,34,10 Jan 10.00 (YFT MB-B),0.25,0.0,0.0,0.13,0,6095,
10 Jan 10.00 (YFT AB-O),0.0,0.0,0.0,0.0,0,34,10 Jan 10.00 (YFT MB-O),0.0,0.0,0.0,0.0,0,6095,
10 Jan 12.50 (YFT AV),108.50,0.0,108.30,110.30,0,22,10 Jan 12.50 (YFT MV),0.10,0.0,0.07,0.12,0,1290,
10 Jan 12.50 (YFT AV-E),108.50,0.0,108.30,110.30,0,22,10 Jan 12.50 (YFT MV-E),0.16,0.0,0.02,0.12,0,1290,
10 Jan 12.50 (YFT AV-8),62.20,0.0,107.95,110.45,0,22,10 Jan 12.50 (YFT MV-8),0.10,0.0,0.01,0.12,0,1290,
10 Jan 12.50 (YFT AV-X),74.88,0.0,107.95,110.45,0,22,10 Jan 12.50 (YFT MV-X),0.13,0.0,0.01,0.12,0,1290,
10 Jan 12.50 (YFT AV-P),57.20,0.0,108.30,110.30,0,22,10 Jan 12.50 (YFT MV-P),0.10,0.0,0.07,0.12,0,1290,
10 Jan 12.50 (YFT AV-A),0.0,0.0,107.20,111.70,0,22,10 Jan 12.50 (YFT MV-A),0.45,0.0,0.0,2.30,0,1290,
10 Jan 12.50 (YFT AV-B),0.0,0.0,108.20,111.15,0,22,10 Jan 12.50 (YFT MV-B),4.45,0.0,0.0,0.26,0,1290,
10 Jan 12.50 (YFT AV-O),0.0,0.0,0.0,0.0,0,22,10 Jan 12.50 (YFT MV-O),0.0,0.0,0.0,0.0,0,1290,
10 Jan 15.00 (YFT AC),63.93,0.0,105.80,107.80,0,16,10 Jan 15.00 (YFT MC),0.15,0.0,0.11,0.15,0,2595,
10 Jan 15.00 (YFT AC-E),52.50,0.0,105.80,107.80,0,16,10 Jan 15.00 (YFT MC-E),0.30,0.0,0.04,0.16,0,2595,
10 Jan 15.00 (YFT AC-8),58.90,0.0,105.45,107.95,0,16,10 Jan 15.00 (YFT MC-8),0.15,0.0,0.05,0.15,0,2595,
10 Jan 15.00 (YFT AC-X),0.0,0.0,105.55,107.90,0,16,10 Jan 15.00 (YFT MC-X),0.30,0.0,0.02,0.16,0,2595,
10 Jan 15.00 (YFT AC-P),50.80,0.0,105.80,107.80,0,16,10 Jan 15.00 (YFT MC-P),0.14,0.0,0.11,0.16,0,2595,
10 Jan 15.00 (YFT AC-A),0.0,0.0,104.70,109.20,0,16,10 Jan 15.00 (YFT MC-A),0.29,0.0,0.0,2.35,0,2595,
10 Jan 15.00 (YFT AC-B),66.95,0.0,105.70,108.65,0,16,10 Jan 15.00 (YFT MC-B),0.40,0.0,0.0,0.28,0,2595,
10 Jan 15.00 (YFT AC-O),0.0,0.0,0.0,0.0,0,16,10 Jan 15.00 (YFT MC-O),0.0,0.0,0.0,0.0,0,2595,
10 Jan 17.50 (YFT AW),110.51,0.0,103.30,105.30,0,65,10 Jan 17.50 (YFT MW),0.18,0.0,0.10,0.23,0,1655,
10 Jan 17.50 (YFT AW-E),48.50,0.0,103.30,105.30,0,65,10 Jan 17.50 (YFT MW-E),0.35,0.0,0.10,0.23,0,1655,
10 Jan 17.50 (YFT AW-8),110.51,0.0,103.00,105.30,0,65,10 Jan 17.50 (YFT MW-8),0.18,0.0,0.04,0.28,0,1655,
10 Jan 17.50 (YFT AW-X),0.0,0.0,103.10,105.40,0,65,10 Jan 17.50 (YFT MW-X),0.25,0.0,0.10,0.23,0,1655,
10 Jan 17.50 (YFT AW-P),69.40,0.0,103.30,105.30,0,65,10 Jan 17.50 (YFT MW-P),0.18,0.0,0.10,0.23,0,1655,
10 Jan 17.50 (YFT AW-A),0.0,0.0,102.20,106.70,0,65,10 Jan 17.50 (YFT MW-A),0.35,0.0,0.0,2.40,0,1655,
10 Jan 17.50 (YFT AW-B),0.0,0.0,103.20,106.15,0,65,10 Jan 17.50 (YFT MW-B),0.95,0.0,0.0,0.32,0,1655,
10 Jan 17.50 (YFT AW-O),0.0,0.0,0.0,0.0,0,65,10 Jan 17.50 (YFT MW-O),0.0,0.0,0.0,0.0,0,1655,
10 Jan 20.00 (YFT AD),108.06,0.0,100.80,102.80,0,71,10 Jan 20.00 (YFT MD),0.25,0.0,0.20,0.28,26,5112,
10 Jan 20.00 (YFT AD-E),63.50,0.0,100.80,102.80,0,71,10 Jan 20.00 (YFT MD-E),0.26,0.0,0.16,0.28,0,5112,
10 Jan 20.00 (YFT AD-8),108.06,0.0,100.50,102.95,0,71,10 Jan 20.00 (YFT MD-8),0.25,-0.05,0.20,1.33,1,5112,
10 Jan 20.00 (YFT AD-X),66.15,0.0,100.75,102.80,0,71,10 Jan 20.00 (YFT MD-X),0.25,-0.02,0.20,0.28,25,5112,
10 Jan 20.00 (YFT AD-P),73.55,0.0,100.80,102.80,0,71,10 Jan 20.00 (YFT MD-P),0.25,0.0,0.20,0.28,0,5112,
10 Jan 20.00 (YFT AD-A),0.0,0.0,99.70,104.20,0,71,10 Jan 20.00 (YFT MD-A),0.25,0.0,0.0,2.45,0,5112,
10 Jan 20.00 (YFT AD-B),117.05,0.0,100.70,103.65,0,71,10 Jan 20.00 (YFT MD-B),0.58,0.0,0.0,0.36,0,5112,
10 Jan 20.00 (YFT AD-O),0.0,0.0,0.0,0.0,0,71,10 Jan 20.00 (YFT MD-O),0.0,0.0,0.0,0.0,0,5112,
10 Jan 22.50 (YFT AX),83.80,0.0,98.35,100.35,0,114,10 Jan 22.50 (YFT MX),0.30,0.0,0.23,0.34,0,1952,
10 Jan 22.50 (YFT AX-E),83.75,0.0,98.30,100.35,0,114,10 Jan 22.50 (YFT MX-E),0.31,0.0,0.22,0.34,0,1952,
10 Jan 22.50 (YFT AX-8),50.45,0.0,98.15,100.35,0,114,10 Jan 22.50 (YFT MX-8),0.38,0.0,0.0,0.64,0,1952,
10 Jan 22.50 (YFT AX-X),83.80,0.0,98.15,100.35,0,114,10 Jan 22.50 (YFT MX-X),0.40,0.0,0.17,0.34,0,1952,
10 Jan 22.50 (YFT AX-P),83.70,0.0,98.35,100.35,0,114,10 Jan 22.50 (YFT MX-P),0.30,0.0,0.23,0.34,0,1952,
10 Jan 22.50 (YFT AX-A),0.0,0.0,97.20,101.70,0,114,10 Jan 22.50 (YFT MX-A),0.51,0.0,0.0,2.50,0,1952,
10 Jan 22.50 (YFT AX-B),86.05,0.0,98.35,101.15,0,114,10 Jan 22.50 (YFT MX-B),0.56,0.0,0.0,0.41,0,1952,
10 Jan 22.50 (YFT AX-O),0.0,0.0,0.0,0.0,0,114,10 Jan 22.50 (YFT MX-O),0.0,0.0,0.0,0.0,0,1952,
10 Jan 25.00 (YFT AE),89.35,0.0,95.85,97.85,0,124,10 Jan 25.00 (YFT ME),0.35,0.0,0.29,0.43,0,2220,
10 Jan 25.00 (YFT AE-E),85.95,0.0,95.85,97.85,0,124,10 Jan 25.00 (YFT ME-E),0.50,0.0,0.29,0.43,0,2220,
10 Jan 25.00 (YFT AE-8),53.95,0.0,95.60,97.85,0,124,10 Jan 25.00 (YFT ME-8),0.45,0.0,0.13,0.87,0,2220,
10 Jan 25.00 (YFT AE-X),89.35,0.0,95.50,98.35,0,124,10 Jan 25.00 (YFT ME-X),0.35,0.0,0.28,0.43,0,2220,
10 Jan 25.00 (YFT AE-P),85.95,0.0,95.85,97.85,0,124,10 Jan 25.00 (YFT ME-P),0.50,0.0,0.29,0.43,0,2220,
10 Jan 25.00 (YFT AE-A),0.0,0.0,94.70,99.20,0,124,10 Jan 25.00 (YFT ME-A),0.60,0.0,0.0,2.60,0,2220,
10 Jan 25.00 (YFT AE-B),114.70,0.0,95.75,98.70,0,124,10 Jan 25.00 (YFT ME-B),1.22,0.0,0.08,0.49,0,2220,
10 Jan 25.00 (YFT AE-O),0.0,0.0,0.0,0.0,0,124,10 Jan 25.00 (YFT ME-O),0.0,0.0,0.0,0.0,0,2220,
10 Jan 30.00 (YFT AF),84.10,0.0,90.90,92.90,0,160,10 Jan 30.00 (YFT MF),0.71,0.0,0.48,0.64,0,2738,
10 Jan 30.00 (YFT AF-E),81.50,0.0,90.90,92.90,0,160,10 Jan 30.00 (YFT MF-E),0.78,0.0,0.48,0.64,0,2738,
10 Jan 30.00 (YFT AF-8),83.54,0.0,90.60,93.05,0,160,10 Jan 30.00 (YFT MF-8),0.71,0.0,0.23,0.64,0,2738,
10 Jan 30.00 (YFT AF-X),71.65,0.0,90.55,92.95,0,160,10 Jan 30.00 (YFT MF-X),0.80,0.0,0.24,0.64,0,2738,
10 Jan 30.00 (YFT AF-P),84.10,0.0,90.90,92.90,0,160,10 Jan 30.00 (YFT MF-P),0.80,0.0,0.48,0.64,0,2738,
10 Jan 30.00 (YFT AF-A),0.0,0.0,89.70,94.15,0,160,10 Jan 30.00 (YFT MF-A),0.69,0.0,0.0,2.80,0,2738,
10 Jan 30.00 (YFT AF-B),48.05,0.0,90.80,93.75,0,160,10 Jan 30.00 (YFT MF-B),0.78,0.0,0.27,0.68,0,2738,
10 Jan 30.00 (YFT AF-O),0.0,0.0,0.0,0.0,0,160,10 Jan 30.00 (YFT MF-O),0.0,0.0,0.0,0.0,0,2738,
10 Jan 35.00 (YFT AG),84.50,0.0,86.95,87.55,0,128,10 Jan 35.00 (YFT MG),0.78,-0.12,0.75,0.86,3085,2376,
10 Jan 35.00 (YFT AG-E),84.50,0.0,86.95,87.55,0,128,10 Jan 35.00 (YFT MG-E),0.74,-0.27,0.75,0.86,25,2376,
10 Jan 35.00 (YFT AG-8),69.90,0.0,86.15,88.30,0,128,10 Jan 35.00 (YFT MG-8),0.78,-0.11,0.58,0.91,3038,2376,
10 Jan 35.00 (YFT AG-X),67.45,0.0,86.95,87.55,0,128,10 Jan 35.00 (YFT MG-X),0.83,-0.06,0.48,0.86,12,2376,
10 Jan 35.00 (YFT AG-P),67.45,0.0,86.95,87.55,0,128,10 Jan 35.00 (YFT MG-P),0.74,-0.16,0.75,0.86,10,2376,
10 Jan 35.00 (YFT AG-A),0.0,0.0,85.05,89.30,0,128,10 Jan 35.00 (YFT MG-A),2.95,0.0,0.0,3.00,0,2376,
10 Jan 35.00 (YFT AG-B),105.30,0.0,86.05,88.55,0,128,10 Jan 35.00 (YFT MG-B),1.71,0.0,0.50,0.91,0,2376,
10 Jan 35.00 (YFT AG-O),0.0,0.0,0.0,0.0,0,128,10 Jan 35.00 (YFT MG-O),0.0,0.0,0.0,0.0,0,2376,
10 Jan 40.00 (YFT AH),82.80,0.0,82.15,82.80,0,161,10 Jan 40.00 (YFT MH),1.03,-0.07,1.03,1.11,16,4660,
10 Jan 40.00 (YFT AH-E),47.31,0.0,82.15,82.80,0,161,10 Jan 40.00 (YFT MH-E),1.03,-0.42,1.03,1.11,16,4660,
10 Jan 40.00 (YFT AH-8),59.00,0.0,81.55,83.35,0,161,10 Jan 40.00 (YFT MH-8),1.45,0.0,1.00,1.11,0,4660,
10 Jan 40.00 (YFT AH-X),68.40,0.0,82.15,82.80,0,161,10 Jan 40.00 (YFT MH-X),1.10,0.0,0.73,1.11,0,4660,
10 Jan 40.00 (YFT AH-P),82.80,0.0,82.15,82.80,0,161,10 Jan 40.00 (YFT MH-P),1.20,0.0,1.03,1.11,0,4660,
10 Jan 40.00 (YFT AH-A),0.0,0.0,80.25,84.30,0,161,10 Jan 40.00 (YFT MH-A),1.45,0.0,0.0,3.30,0,4660,
10 Jan 40.00 (YFT AH-B),99.15,0.0,81.25,83.90,0,161,10 Jan 40.00 (YFT MH-B),2.33,0.0,0.75,1.29,0,4660,
10 Jan 40.00 (YFT AH-O),0.0,0.0,0.0,0.0,0,161,10 Jan 40.00 (YFT MH-O),0.0,0.0,0.0,0.0,0,4660,
10 Jan 45.00 (YFT AI),69.80,0.0,77.50,78.00,0,199,10 Jan 45.00 (YFT MI),1.63,0.0,1.38,1.52,0,2330,
10 Jan 45.00 (YFT AI-E),69.80,0.0,77.50,78.00,0,199,10 Jan 45.00 (YFT MI-E),1.63,0.0,1.38,1.52,0,2330,
10 Jan 45.00 (YFT AI-8),38.40,0.0,76.70,78.85,0,199,10 Jan 45.00 (YFT MI-8),2.50,0.0,1.35,1.56,0,2330,
10 Jan 45.00 (YFT AI-X),76.85,0.0,77.50,78.10,0,199,10 Jan 45.00 (YFT MI-X),2.10,0.0,1.38,1.52,0,2330,
10 Jan 45.00 (YFT AI-P),42.90,0.0,77.50,78.05,0,199,10 Jan 45.00 (YFT MI-P),2.25,0.0,1.38,1.52,0,2330,
10 Jan 45.00 (YFT AI-A),38.60,0.0,75.55,79.30,0,199,10 Jan 45.00 (YFT MI-A),2.57,0.0,0.0,3.70,0,2330,
10 Jan 45.00 (YFT AI-B),0.0,0.0,76.65,79.15,0,199,10 Jan 45.00 (YFT MI-B),2.73,0.0,1.03,1.74,0,2330,
10 Jan 45.00 (YFT AI-O),0.0,0.0,0.0,0.0,0,199,10 Jan 45.00 (YFT MI-O),0.0,0.0,0.0,0.0,0,2330,
10 Jan 50.00 (YFT AJ),73.00,0.0,73.00,73.40,0,2662,10 Jan 50.00 (YFT MJ),1.90,-0.25,1.88,2.01,9,1829,
10 Jan 50.00 (YFT AJ-E),62.90,0.0,73.00,73.40,0,2662,10 Jan 50.00 (YFT MJ-E),2.50,0.0,1.87,2.01,0,1829,
10 Jan 50.00 (YFT AJ-8),52.79,0.0,72.15,74.40,0,2662,10 Jan 50.00 (YFT MJ-8),1.94,-1.41,1.84,2.04,6,1829,
10 Jan 50.00 (YFT AJ-X),73.00,0.0,73.00,73.55,0,2662,10 Jan 50.00 (YFT MJ-X),1.90,-0.10,1.78,2.01,3,1829,
10 Jan 50.00 (YFT AJ-P),42.60,0.0,73.00,73.45,0,2662,10 Jan 50.00 (YFT MJ-P),2.45,0.0,1.88,2.01,0,1829,
10 Jan 50.00 (YFT AJ-A),37.50,0.0,71.00,74.80,0,2662,10 Jan 50.00 (YFT MJ-A),2.15,0.0,0.0,4.20,0,1829,
10 Jan 50.00 (YFT AJ-B),77.50,0.0,71.85,74.80,0,2662,10 Jan 50.00 (YFT MJ-B),2.58,0.0,1.65,2.28,0,1829,
10 Jan 50.00 (YFT AJ-O),0.0,0.0,0.0,0.0,0,2662,10 Jan 50.00 (YFT MJ-O),0.0,0.0,0.0,0.0,0,1829,
10 Jan 55.00 (YFT AK),68.00,0.0,68.55,68.95,0,244,10 Jan 55.00 (YFT MK),2.56,-0.26,2.45,2.59,6,1086,
10 Jan 55.00 (YFT AK-E),50.53,0.0,68.50,68.95,0,244,10 Jan 55.00 (YFT MK-E),2.56,-0.30,2.45,2.59,5,1086,
10 Jan 55.00 (YFT AK-8),38.85,0.0,67.75,69.80,0,244,10 Jan 55.00 (YFT MK-8),2.86,0.0,2.44,2.61,0,1086,
10 Jan 55.00 (YFT AK-X),40.20,0.0,68.50,69.05,0,244,10 Jan 55.00 (YFT MK-X),2.82,0.0,2.44,2.59,0,1086,
10 Jan 55.00 (YFT AK-P),68.00,0.0,68.55,69.00,0,244,10 Jan 55.00 (YFT MK-P),2.48,-0.27,2.45,2.59,1,1086,
10 Jan 55.00 (YFT AK-A),0.0,0.0,66.55,70.30,0,244,10 Jan 55.00 (YFT MK-A),4.80,0.0,0.35,4.75,0,1086,
10 Jan 55.00 (YFT AK-B),28.60,0.0,67.45,70.40,0,244,10 Jan 55.00 (YFT MK-B),7.95,0.0,2.05,2.97,0,1086,
10 Jan 55.00 (YFT AK-O),0.0,0.0,0.0,0.0,0,244,10 Jan 55.00 (YFT MK-O),0.0,0.0,0.0,0.0,0,1086,
10 Jan 60.00 (YFT AL),64.10,0.0,64.20,64.75,0,615,10 Jan 60.00 (YFT ML),3.13,-0.07,3.15,3.25,16,4550,
10 Jan 60.00 (YFT AL-E),60.45,0.0,64.20,64.75,0,615,10 Jan 60.00 (YFT ML-E),3.50,0.0,3.15,3.30,0,4550,
10 Jan 60.00 (YFT AL-8),36.03,0.0,63.35,65.60,0,615,10 Jan 60.00 (YFT ML-8),3.13,-0.22,3.15,3.25,6,4550,
10 Jan 60.00 (YFT AL-X),61.75,0.0,64.20,64.75,0,615,10 Jan 60.00 (YFT ML-X),3.25,-0.25,3.15,3.25,10,4550,
10 Jan 60.00 (YFT AL-P),64.10,0.0,64.20,64.75,0,615,10 Jan 60.00 (YFT ML-P),3.20,0.0,3.15,3.30,0,4550,
10 Jan 60.00 (YFT AL-A),0.0,0.0,62.25,66.10,0,615,10 Jan 60.00 (YFT ML-A),4.50,0.0,1.00,5.40,0,4550,
10 Jan 60.00 (YFT AL-B),37.80,0.0,63.15,66.00,0,615,10 Jan 60.00 (YFT ML-B),6.15,0.0,2.71,3.80,0,4550,
10 Jan 60.00 (YFT AL-O),0.0,0.0,0.0,0.0,0,615,10 Jan 60.00 (YFT ML-O),0.0,0.0,0.0,0.0,0,4550,
10 Jan 65.00 (YFT AM),59.20,0.0,60.00,60.45,0,602,10 Jan 65.00 (YFT MM),3.95,-0.35,3.95,4.10,60,5290,
10 Jan 65.00 (YFT AM-E),56.20,0.0,60.00,60.45,0,602,10 Jan 65.00 (YFT MM-E),4.60,0.0,3.90,4.10,0,5290,
10 Jan 65.00 (YFT AM-8),59.20,0.0,59.30,60.60,0,602,10 Jan 65.00 (YFT MM-8),4.10,-0.03,3.95,4.10,25,5290,
10 Jan 65.00 (YFT AM-X),20.80,0.0,60.00,60.55,0,602,10 Jan 65.00 (YFT MM-X),3.95,-0.65,3.95,4.10,30,5290,
10 Jan 65.00 (YFT AM-P),51.00,0.0,60.00,60.50,0,602,10 Jan 65.00 (YFT MM-P),4.00,-0.30,3.95,4.10,5,5290,
10 Jan 65.00 (YFT AM-A),0.0,0.0,58.05,61.90,0,602,10 Jan 65.00 (YFT MM-A),10.00,0.0,1.80,6.20,0,5290,
10 Jan 65.00 (YFT AM-B),34.30,0.0,58.80,61.90,0,602,10 Jan 65.00 (YFT MM-B),4.90,0.0,3.45,4.65,0,5290,
10 Jan 65.00 (YFT AM-O),0.0,0.0,0.0,0.0,0,602,10 Jan 65.00 (YFT MM-O),0.0,0.0,0.0,0.0,0,5290,
10 Jan 70.00 (YFT AN),58.75,0.0,55.95,56.40,0,950,10 Jan 70.00 (YFT MN),4.85,-0.10,4.90,5.00,7,10557,
10 Jan 70.00 (YFT AN-E),60.80,0.0,55.90,56.40,0,950,10 Jan 70.00 (YFT MN-E),4.85,-0.15,4.90,5.00,2,10557,
10 Jan 70.00 (YFT AN-8),58.75,0.0,55.00,56.45,0,950,10 Jan 70.00 (YFT MN-8),4.95,0.0,4.90,5.00,0,10557,
10 Jan 70.00 (YFT AN-X),52.60,0.0,55.90,56.50,0,950,10 Jan 70.00 (YFT MN-X),5.00,-0.90,4.90,5.00,5,10557,
10 Jan 70.00 (YFT AN-P),48.55,0.0,55.95,56.45,0,950,10 Jan 70.00 (YFT MN-P),5.10,0.0,4.90,5.00,0,10557,
10 Jan 70.00 (YFT AN-A),55.00,0.0,53.95,57.80,0,950,10 Jan 70.00 (YFT MN-A),9.50,0.0,2.70,7.20,0,10557,
10 Jan 70.00 (YFT AN-B),38.60,0.0,54.70,58.00,0,950,10 Jan 70.00 (YFT MN-B),5.90,0.0,4.35,5.60,0,10557,
10 Jan 70.00 (YFT AN-O),0.0,0.0,0.0,0.0,0,950,10 Jan 70.00 (YFT MN-O),0.0,0.0,0.0,0.0,0,10557,
10 Jan 75.00 (YFT AO),49.75,0.0,52.00,52.40,0,819,10 Jan 75.00 (YFT MO),5.80,-0.15,5.95,6.05,30,3528,
10 Jan 75.00 (YFT AO-E),49.75,0.0,52.00,52.40,0,819,10 Jan 75.00 (YFT MO-E),5.80,-1.10,5.95,6.05,30,3528,
10 Jan 75.00 (YFT AO-8),48.15,0.0,51.20,52.50,0,819,10 Jan 75.00 (YFT MO-8),5.95,0.0,5.95,6.05,0,3528,
10 Jan 75.00 (YFT AO-X),47.80,0.0,51.95,52.50,0,819,10 Jan 75.00 (YFT MO-X),7.65,0.0,5.95,6.05,0,3528,
10 Jan 75.00 (YFT AO-P),49.00,0.0,52.00,52.40,0,819,10 Jan 75.00 (YFT MO-P),5.95,0.0,5.95,6.05,0,3528,
10 Jan 75.00 (YFT AO-A),0.0,0.0,50.00,53.90,0,819,10 Jan 75.00 (YFT MO-A),13.35,0.0,3.80,8.25,0,3528,
10 Jan 75.00 (YFT AO-B),53.95,0.0,50.70,53.85,0,819,10 Jan 75.00 (YFT MO-B),7.00,0.0,5.40,6.55,0,3528,
10 Jan 75.00 (YFT AO-O),0.0,0.0,0.0,0.0,0,819,10 Jan 75.00 (YFT MO-O),0.0,0.0,0.0,0.0,0,3528,
10 Jan 80.00 (YFT AP),48.60,-1.40,48.20,48.55,1,2932,10 Jan 80.00 (YFT MP),7.20,-0.35,7.10,7.30,3060,5588,
10 Jan 80.00 (YFT AP-E),48.60,+0.45,48.15,48.55,1,2932,10 Jan 80.00 (YFT MP-E),7.30,-0.25,7.10,7.30,13,5588,
10 Jan 80.00 (YFT AP-8),49.37,0.0,47.95,49.25,0,2932,10 Jan 80.00 (YFT MP-8),7.40,+0.01,7.10,7.30,3010,5588,
10 Jan 80.00 (YFT AP-X),47.50,0.0,48.15,48.55,0,2932,10 Jan 80.00 (YFT MP-X),7.20,-0.85,7.10,7.30,17,5588,
10 Jan 80.00 (YFT AP-P),50.00,0.0,48.20,48.55,0,2932,10 Jan 80.00 (YFT MP-P),7.40,-0.55,7.10,7.30,10,5588,
10 Jan 80.00 (YFT AP-A),41.70,0.0,46.15,50.50,0,2932,10 Jan 80.00 (YFT MP-A),7.40,-1.00,5.00,9.45,10,5588,
10 Jan 80.00 (YFT AP-B),53.35,0.0,47.05,50.15,0,2932,10 Jan 80.00 (YFT MP-B),10.35,0.0,6.65,7.75,0,5588,
10 Jan 80.00 (YFT AP-O),0.0,0.0,0.0,0.0,0,2932,10 Jan 80.00 (YFT MP-O),0.0,0.0,0.0,0.0,0,5588,
10 Jan 85.00 (YFT AQ),43.70,-0.35,44.60,44.95,18,1860,10 Jan 85.00 (YFT MQ),8.40,0.0,8.45,8.60,4,2910,
10 Jan 85.00 (YFT AQ-E),45.60,+1.55,44.55,44.95,8,1860,10 Jan 85.00 (YFT MQ-E),9.55,0.0,8.45,8.65,0,2910,
10 Jan 85.00 (YFT AQ-8),45.82,0.0,44.55,45.55,0,1860,10 Jan 85.00 (YFT MQ-8),8.82,+0.42,8.45,8.60,1,2910,
10 Jan 85.00 (YFT AQ-X),43.70,+2.60,44.60,44.95,10,1860,10 Jan 85.00 (YFT MQ-X),8.40,-0.75,8.45,8.60,3,2910,
10 Jan 85.00 (YFT AQ-P),44.30,0.0,44.60,44.95,0,1860,10 Jan 85.00 (YFT MQ-P),10.40,0.0,8.45,8.60,0,2910,
10 Jan 85.00 (YFT AQ-A),22.05,0.0,42.55,46.70,0,1860,10 Jan 85.00 (YFT MQ-A),15.40,0.0,6.30,10.80,0,2910,
10 Jan 85.00 (YFT AQ-B),49.90,0.0,43.40,46.60,0,1860,10 Jan 85.00 (YFT MQ-B),9.70,0.0,7.85,9.05,0,2910,
10 Jan 85.00 (YFT AQ-O),0.0,0.0,0.0,0.0,0,1860,10 Jan 85.00 (YFT MQ-O),0.0,0.0,0.0,0.0,0,2910,
10 Jan 90.00 (YFT AR),41.20,+1.18,41.00,41.35,1,2753,10 Jan 90.00 (YFT MR),9.85,0.0,9.90,10.10,0,2875,
10 Jan 90.00 (YFT AR-E),40.02,0.0,41.00,41.35,0,2753,10 Jan 90.00 (YFT MR-E),9.80,0.0,9.90,10.10,0,2875,
10 Jan 90.00 (YFT AR-8),41.20,+0.24,40.40,42.00,1,2753,10 Jan 90.00 (YFT MR-8),9.85,0.0,9.90,10.10,0,2875,
10 Jan 90.00 (YFT AR-X),37.45,0.0,41.00,41.45,0,2753,10 Jan 90.00 (YFT MR-X),9.80,0.0,9.90,10.10,0,2875,
10 Jan 90.00 (YFT AR-P),47.75,0.0,41.00,41.35,0,2753,10 Jan 90.00 (YFT MR-P),9.85,0.0,9.90,10.10,0,2875,
10 Jan 90.00 (YFT AR-A),37.80,0.0,38.95,43.20,0,2753,10 Jan 90.00 (YFT MR-A),11.20,0.0,7.80,12.20,0,2875,
10 Jan 90.00 (YFT AR-B),0.0,0.0,0.0,0.0,0,2753,10 Jan 90.00 (YFT MR-B),0.0,0.0,0.0,0.0,0,2875,
10 Jan 90.00 (YFT AR-O),0.0,0.0,0.0,0.0,0,2753,10 Jan 90.00 (YFT MR-O),0.0,0.0,0.0,0.0,0,2875,
10 Jan 95.00 (YFT AS),39.00,0.0,37.70,38.00,0,1630,10 Jan 95.00 (YFT MS),11.35,-1.20,11.45,11.70,10,1528,
10 Jan 95.00 (YFT AS-E),37.70,0.0,37.60,38.00,0,1630,10 Jan 95.00 (YFT MS-E),12.95,0.0,11.45,11.70,0,1528,
10 Jan 95.00 (YFT AS-8),37.75,0.0,37.60,38.00,0,1630,10 Jan 95.00 (YFT MS-8),12.10,0.0,11.45,11.70,0,1528,
10 Jan 95.00 (YFT AS-X),36.90,0.0,37.70,38.00,0,1630,10 Jan 95.00 (YFT MS-X),12.10,0.0,11.45,11.70,0,1528,
10 Jan 95.00 (YFT AS-P),39.00,0.0,37.65,38.00,0,1630,10 Jan 95.00 (YFT MS-P),11.35,-1.20,11.45,11.70,10,1528,
10 Jan 95.00 (YFT AS-A),22.75,0.0,35.60,39.60,0,1630,10 Jan 95.00 (YFT MS-A),0.0,0.0,9.40,13.80,0,1528,
10 Jan 95.00 (YFT AS-B),37.00,0.0,36.45,39.70,0,1630,10 Jan 95.00 (YFT MS-B),12.95,0.0,10.80,12.25,0,1528,
10 Jan 95.00 (YFT AS-O),0.0,0.0,0.0,0.0,0,1630,10 Jan 95.00 (YFT MS-O),0.0,0.0,0.0,0.0,0,1528,
10 Jan 100.00 (YFT AT),35.50,+1.50,34.45,34.95,66,3290,10 Jan 100.00 (YFT MT),13.40,-0.35,13.25,13.45,55,2968,
10 Jan 100.00 (YFT AT-E),35.20,-0.40,34.40,34.95,10,3290,10 Jan 100.00 (YFT MT-E),13.10,-0.70,13.25,13.45,4,2968,
10 Jan 100.00 (YFT AT-8),35.22,+1.52,34.40,34.95,3,3290,10 Jan 100.00 (YFT MT-8),13.40,-0.20,13.20,13.45,13,2968,
10 Jan 100.00 (YFT AT-X),34.00,0.0,34.45,34.95,0,3290,10 Jan 100.00 (YFT MT-X),13.10,-1.20,13.20,13.45,29,2968,
10 Jan 100.00 (YFT AT-P),35.50,-0.10,34.40,34.95,50,3290,10 Jan 100.00 (YFT MT-P),13.75,0.0,13.25,13.45,0,2968,
10 Jan 100.00 (YFT AT-A),18.50,0.0,32.45,36.40,0,3290,10 Jan 100.00 (YFT MT-A),20.40,0.0,11.10,15.50,0,2968,
10 Jan 100.00 (YFT AT-B),35.70,+0.60,33.10,36.50,3,3290,10 Jan 100.00 (YFT MT-B),15.30,-2.50,12.40,14.05,9,2968,
10 Jan 100.00 (YFT AT-O),0.0,0.0,0.0,0.0,0,3290,10 Jan 100.00 (YFT MT-O),0.0,0.0,0.0,0.0,0,2968,
